seed,bad_source_gamma,method,normalized_performance,target_performance,oracle_performance,bad_source_weight,actual_bad_source_gamma,bad_source_mixing_coefficient,bad_source_nominal_transfer_performance,bad_source_local_gamma_max,bad_source_local_gamma_mean,penalty_type,p_norm,robust_q,sync_period,stepsize,source_index,source_type,prescribed_source_gamma,actual_source_gamma,local_gamma_max,local_gamma_mean,uniform_weight,similarity_weight
15,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28403304863204953,0.25,0.1764712745058632
15,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.69492597959593,0.25,0.029411960783929263
16,0.9,Uniform,0.9968076017928809,16.777754970288395,16.83148778170586,0.25,0.9,0.4499999999999999,16.56670421273534,0.9,0.8389382998086814,state_action_local,1,inf,1,0.01,,,,,,,,
16,0.9,Similarity-aware,0.9996576578420251,16.825725653856743,16.83148778170586,0.057143197277965664,0.9,0.4499999999999999,16.56670421273534,0.9,0.8389382998086814,state_action_local,1,inf,1,0.01,,,,,,,,
16,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09514418087667889,0.25,0.5142842040916229
16,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1884916474100677,0.25,0.25714338774989315
16,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.287830696351519,0.25,0.17142921088051835
16,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8389382998086814,0.25,0.057143197277965664
16,1.2,Uniform,0.995756710367502,16.76006690410223,16.83148778170586,0.25,1.2,0.5999999999999999,16.404867313280477,1.2,1.1361180646650666,state_action_local,1,inf,1,0.01,,,,,,,,
16,1.2,Similarity-aware,0.9996576578420251,16.825725653856743,16.83148778170586,0.04347853497099396,1.2,0.5999999999999999,16.404867313280477,1.2,1.1361180646650666,state_action_local,1,inf,1,0.01,,,,,,,,
16,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09514418087667889,0.25,0.5217376370609066
16,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1884916474100677,0.25,0.26087012286802425
16,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.287830696351519,0.25,0.1739137051000754
16,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1361180646650666,0.25,0.04347853497099396
16,1.5,Uniform,0.999107966355707,16.816473528321072,16.83148778170586,0.25,1.5,0.7499999999999999,15.929960189490078,1.5,1.3940955620820454,state_action_local,1,inf,1,0.01,,,,,,,,
16,1.5,Similarity-aware,0.9996576578420251,16.825725653856743,16.83148778170586,0.03508794808610418,1.5,0.7499999999999999,15.929960189490078,1.5,1.3940955620820454,state_action_local,1,inf,1,0.01,,,,,,,,
16,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09514418087667889,0.25,0.5263143090279532
16,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1884916474100677,0.25,0.26315847029317024
16,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.287830696351519,0.25,0.17543927259277253
16,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.3940955620820454,0.25,0.03508794808610418
16,1.8,Uniform,0.9968076017928809,16.777754970288395,16.83148778170586,0.25,1.8,0.8999999999999998,15.218272513541525,1.8,1.6895547620401588,state_action_local,1,inf,1,0.01,,,,,,,,
16,1.8,Similarity-aware,0.9996576578420251,16.825725653856743,16.83148778170586,0.029411960783929263,1.8,0.8999999999999998,15.218272513541525,1.8,1.6895547620401588,state_action_local,1,inf,1,0.01,,,,,,,,
16,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09514418087667889,0.25,0.5294102941273933
16,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1884916474100677,0.25,0.2647064705828143
16,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.287830696351519,0.25,0.1764712745058632
16,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.6895547620401588,0.25,0.029411960783929263
17,0.9,Uniform,1.0,16.045691404438355,16.045691404438355,0.25,0.9,0.4499999999999999,15.909954971734528,0.9,0.8312268711721449,state_action_local,1,inf,1,0.01,,,,,,,,
17,0.9,Similarity-aware,1.0,16.045691404438355,16.045691404438355,0.057143197277965664,0.9,0.4499999999999999,15.909954971734528,0.9,0.8312268711721449,state_action_local,1,inf,1,0.01,,,,,,,,
17,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000013,0.10000000000000013,0.09518904920103374,0.25,0.5142842040916229
17,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18458694986254204,0.25,0.25714338774989315
17,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28223244057979074,0.25,0.17142921088051835
17,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8312268711721449,0.25,0.057143197277965664
17,1.2,Uniform,1.0,16.045691404438355,16.045691404438355,0.25,1.2,0.5999999999999999,15.729474082717294,1.2,1.1404439315655746,state_action_local,1,inf,1,0.01,,,,,,,,
17,1.2,Similarity-aware,1.0,16.045691404438355,16.045691404438355,0.04347853497099396,1.2,0.5999999999999999,15.729474082717294,1.2,1.1404439315655746,state_action_local,1,inf,1,0.01,,,,,,,,
17,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000013,0.10000000000000013,0.09518904920103374,0.25,0.5217376370609066
17,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18458694986254204,0.25,0.26087012286802425
17,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28223244057979074,0.25,0.1739137051000754
17,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1404439315655746,0.25,0.04347853497099396
17,1.5,Uniform,0.9949304417060313,15.96434683649652,16.045691404438355,0.25,1.5000000000000002,0.7499999999999999,15.459134803825583,1.5000000000000002,1.4347058156449348,state_action_local,1,inf,1,0.01,,,,,,,,
17,1.5,Similarity-aware,1.0,16.045691404438355,16.045691404438355,0.03508794808610418,1.5000000000000002,0.7499999999999999,15.459134803825583,1.5000000000000002,1.4347058156449348,state_action_local,1,inf,1,0.01,,,,,,,,
17,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000013,0.10000000000000013,0.09518904920103374,0.25,0.5263143090279532
17,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18458694986254204,0.25,0.26315847029317024
17,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28223244057979074,0.25,0.17543927259277253
17,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5000000000000002,1.5000000000000002,1.4347058156449348,0.25,0.03508794808610418
17,1.8,Uniform,0.9971702239662367,16.000285691456913,16.045691404438355,0.25,1.8,0.8999999999999998,14.71702030584877,1.8,1.661548025407171,state_action_local,1,inf,1,0.01,,,,,,,,
17,1.8,Similarity-aware,1.0,16.045691404438355,16.045691404438355,0.029411960783929263,1.8,0.8999999999999998,14.71702030584877,1.8,1.661548025407171,state_action_local,1,inf,1,0.01,,,,,,,,
17,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000013,0.10000000000000013,0.09518904920103374,0.25,0.5294102941273933
17,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18458694986254204,0.25,0.2647064705828143
17,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28223244057979074,0.25,0.1764712745058632
17,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.661548025407171,0.25,0.029411960783929263
18,0.9,Uniform,0.9997818701622738,16.890362725177386,16.89404782108714,0.25,0.9,0.4499999999999999,15.304486857035705,0.9,0.8376623438012538,state_action_local,1,inf,1,0.01,,,,,,,,
18,0.9,Similarity-aware,1.0,16.89404782108714,16.89404782108714,0.057143197277965664,0.9,0.4499999999999999,15.304486857035705,0.9,0.8376623438012538,state_action_local,1,inf,1,0.01,,,,,,,,
18,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09338795064769645,0.25,0.5142842040916229
18,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19081839768800524,0.25,0.25714338774989315
18,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2791365514910089,0.25,0.17142921088051835
18,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8376623438012538,0.25,0.057143197277965664
18,1.2,Uniform,0.9994500716441463,16.884757305145175,16.89404782108714,0.25,1.2,0.5999999999999999,15.037112252154408,1.2,1.1400689475485177,state_action_local,1,inf,1,0.01,,,,,,,,
18,1.2,Similarity-aware,1.0,16.89404782108714,16.89404782108714,0.04347853497099396,1.2,0.5999999999999999,15.037112252154408,1.2,1.1400689475485177,state_action_local,1,inf,1,0.01,,,,,,,,
18,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09338795064769645,0.25,0.5217376370609066
18,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19081839768800524,0.25,0.26087012286802425
18,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2791365514910089,0.25,0.1739137051000754
18,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1400689475485177,0.25,0.04347853497099396
18,1.5,Uniform,0.9986567254523644,16.871354476642534,16.89404782108714,0.25,1.5,0.7499999999999999,15.09344631363201,1.5,1.432684177575036,state_action_local,1,inf,1,0.01,,,,,,,,
18,1.5,Similarity-aware,1.0,16.89404782108714,16.89404782108714,0.03508794808610418,1.5,0.7499999999999999,15.09344631363201,1.5,1.432684177575036,state_action_local,1,inf,1,0.01,,,,,,,,
18,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09338795064769645,0.25,0.5263143090279532
18,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19081839768800524,0.25,0.26315847029317024
18,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2791365514910089,0.25,0.17543927259277253
18,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.432684177575036,0.25,0.03508794808610418
18,1.8,Uniform,0.9930574201577143,16.776759545229847,16.89404782108714,0.25,1.8,0.8999999999999998,14.61528657869144,1.8,1.7096512413618867,state_action_local,1,inf,1,0.01,,,,,,,,
18,1.8,Similarity-aware,1.0,16.89404782108714,16.89404782108714,0.029411960783929263,1.8,0.8999999999999998,14.61528657869144,1.8,1.7096512413618867,state_action_local,1,inf,1,0.01,,,,,,,,
18,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09338795064769645,0.25,0.5294102941273933
18,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19081839768800524,0.25,0.2647064705828143
18,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2791365514910089,0.25,0.1764712745058632
18,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.7096512413618867,0.25,0.029411960783929263
19,0.9,Uniform,0.9923559390654927,16.31800384189878,16.443700490436463,0.25,0.9,0.4499999999999999,15.79532688109892,0.9,0.8530513039877436,state_action_local,1,inf,1,0.01,,,,,,,,
19,0.9,Similarity-aware,0.9917680643062257,16.308337005431504,16.443700490436463,0.057143197277965664,0.9,0.4499999999999999,15.79532688109892,0.9,0.8530513039877436,state_action_local,1,inf,1,0.01,,,,,,,,
19,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09423595657530302,0.25,0.5142842040916229
19,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18705155136561194,0.25,0.25714338774989315
19,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2840753906389487,0.25,0.17142921088051835
19,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8530513039877436,0.25,0.057143197277965664
19,1.2,Uniform,0.9827362755249848,16.159820975819894,16.443700490436463,0.25,1.2,0.5999999999999999,15.421277920503087,1.2,1.1101557334999324,state_action_local,1,inf,1,0.01,,,,,,,,
19,1.2,Similarity-aware,0.990009672552918,16.27942253809526,16.443700490436463,0.04347853497099396,1.2,0.5999999999999999,15.421277920503087,1.2,1.1101557334999324,state_action_local,1,inf,1,0.01,,,,,,,,
19,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09423595657530302,0.25,0.5217376370609066
19,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18705155136561194,0.25,0.26087012286802425
19,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2840753906389487,0.25,0.1739137051000754
19,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1101557334999324,0.25,0.04347853497099396
19,1.5,Uniform,0.9891465494063623,16.265229599586934,16.443700490436463,0.25,1.5,0.7499999999999999,15.351462507019574,1.5,1.3712376926921763,state_action_local,1,inf,1,0.01,,,,,,,,
19,1.5,Similarity-aware,0.990009672552918,16.27942253809526,16.443700490436463,0.03508794808610418,1.5,0.7499999999999999,15.351462507019574,1.5,1.3712376926921763,state_action_local,1,inf,1,0.01,,,,,,,,
19,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09423595657530302,0.25,0.5263143090279532
19,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18705155136561194,0.25,0.26315847029317024
19,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2840753906389487,0.25,0.17543927259277253
19,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.3712376926921763,0.25,0.03508794808610418
19,1.8,Uniform,0.990009672552918,16.27942253809526,16.443700490436463,0.25,1.7999999999999998,0.8999999999999998,14.786116913508286,1.7999999999999998,1.7412118313837435,state_action_local,1,inf,1,0.01,,,,,,,,
19,1.8,Similarity-aware,0.9917680643062257,16.308337005431504,16.443700490436463,0.029411960783929263,1.7999999999999998,0.8999999999999998,14.786116913508286,1.7999999999999998,1.7412118313837435,state_action_local,1,inf,1,0.01,,,,,,,,
19,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09423595657530302,0.25,0.5294102941273933
19,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18705155136561194,0.25,0.2647064705828143
19,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2840753906389487,0.25,0.1764712745058632
19,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.7999999999999998,1.7999999999999998,1.7412118313837435,0.25,0.029411960783929263
