seed,iteration,method,target_performance,normalized_performance,oracle_performance,uses_robust_term,penalty_type,p_norm,robust_q,sync_period,stepsize,aggregation,source_index,source_gamma,max_selected_count,max_selected_fraction,actual_source_gamma,local_gamma_max,local_gamma_mean,mixing_coefficient,uniform_weight,similarity_weight
1,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,2.0,0.9,0.0,0.0,0.9000000000000001,0.9000000000000001,0.8318494479054813,0.4499999999999999,0.16666666666666666,0.13605454666491387
1,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,3.0,1.2,0.0,0.0,1.2000000000000002,1.2000000000000002,1.1247620484455325,0.5999999999999999,0.16666666666666666,0.102040938343359
1,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,4.0,1.5,0.0,0.0,1.5,1.5,1.3984381150517275,0.7499999999999999,0.16666666666666666,0.08163276428013659
1,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,5.0,1.8,0.0,0.0,1.8,1.8,1.703429564826228,0.8999999999999998,0.16666666666666666,0.06802731112536557
2,0,Non-robust DR,10.930179364810925,0.6396048458323307,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,5,Non-robust DR,16.439835920625118,0.9620152029135647,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,10,Non-robust DR,16.439835920625118,0.9620152029135647,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,15,Non-robust DR,16.679430644690893,0.9760356449789251,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,20,Non-robust DR,16.717909308569126,0.978287313415118,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,25,Non-robust DR,16.717909308569126,0.978287313415118,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,30,Non-robust DR,16.78722439703795,0.9823434468960275,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,35,Non-robust DR,16.78722439703795,0.9823434468960275,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,40,Non-robust DR,16.78722439703795,0.9823434468960275,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,45,Non-robust DR,16.78722439703795,0.9823434468960275,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,50,Non-robust DR,16.78722439703795,0.9823434468960275,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,55,Non-robust DR,16.78722439703795,0.9823434468960275,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,60,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,65,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,70,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,75,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,80,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,85,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,90,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,95,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,100,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,105,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,110,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,115,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,120,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,125,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,130,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,135,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,140,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,145,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,150,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,155,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,160,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,165,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,170,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,175,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,180,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,185,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,190,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,195,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,200,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,205,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,210,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,215,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,220,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
2,225,Non-robust DR,17.031616025707972,0.9966445909816815,17.08895646434208,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
